ID,Title,Software Path,Number of changes,,Software Path,Number of bugs
,,/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RetailTransaction/RetailTransactionLog/ObjectModel/Converters/SaleLineTaxLog.cs,1,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Selling/Return/ReturnAllProductsShould.cs,1
,,/R10/Main/Trunk/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Selling/Promotions/Extension/Criteria/ReturnProductIdPromotionCriterion.hbm.xml,1,,/R10/Main/Release/5.x/5.0.1/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Infrastructure/Security/ClientSessionShould.cs,1
,,/R10/Main/Release/5.x/5.0.1/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/BusinessServices/TenderEligibility/ReverseTendersEligibilityServiceShould.cs,1,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/Tests/FrontEnd.Test/Promotion/BackwardCompatibility/ContractToModel,1
,,/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RestrictionRule/SellRestrictionActivity/SellRestricitonActivity/Activity/IBrmSellRestricitionActivityContentData.cs,1,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/Tests/FrontEnd.Test/Promotion/BackwardCompatibility/EmptyProprtieseRemoverShould.cs,1
,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Selling/Return/ReturnAllProductsShould.cs,1,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Selling/Rescan/RescanPolicyCompatibilityMovableServicesResolverShould.cs,1
,,/R10/Main/Release/5.x/5.0.1/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Infrastructure/Security/ClientSessionShould.cs,1,,/R10/Main/Release/5.x/5.0.0/Servers/Store/App/Src/BL.BusinessComponents/Promotion/CustomerOrder/Rewards/Functions/NewPricePerUnitOfMeasureRewardFunction.cs,1
,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/Tests/FrontEnd.Test/Promotion/BackwardCompatibility/EmptyProprtieseRemoverShould.cs,1,,/R10/Main/Trunk/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Selling/Promotions/Extension/Condition/ConditionExtension.cs,1
,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Selling/Rescan/RescanPolicyCompatibilityMovableServicesResolverShould.cs,1,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Data/Products/ProductFactory.cs,1
,,/R10/Main/Release/5.x/5.0.0/Servers/Store/App/Src/BL.BusinessComponents/Promotion/CustomerOrder/Rewards/Functions/NewPricePerUnitOfMeasureRewardFunction.cs,1,,/R10/Main/Release/4.x/4.2/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RestrictionRule/ServiceExecution/RestrictionRuleResponseRewriter.cs,1
,,/R10/Main/Trunk/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Selling/Promotions/Extension/Condition/ConditionExtension.cs,1,,/R10/Main/Release/4.x/4.2/Servers/Store/DB/Scripts/Core/SqlServer/upgrade/10.4.2.9_10.4.2.10/Data/DMS_MovableRoutingMethods.sql,1
,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Data/Products/ProductFactory.cs,1,,/R10/Main/Release/5.x/5.0.3/Office/Src/Modules/BusinessRules/Contracts/ViewModels/BusinessRules/Conditions/Mappers/PaymentConditionViewModelMapper.cs,1
,,/R10/Main/Release/4.x/4.2/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RestrictionRule/ServiceExecution/RestrictionRuleResponseRewriter.cs,1,,/R10/Main/Release/4.x/4.2/Servers/Store/App/Src/BL.BusinessServices/Tests/Retalix.StoreServer.Tests/Server/DataPattern/DataPatternMetadataValidatorShould.cs,1
,,/R10/Main/Release/4.x/4.2/Servers/Store/DB/Scripts/Core/SqlServer/upgrade/10.4.2.9_10.4.2.10/Data/DMS_MovableRoutingMethods.sql,1,,/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RestrictionRule/SellRestrictionActivity/ConditionalRestrictionActivity/Factory/ConditionalRestrictionActivityFactory.cs,1
,,/R10/Main/Release/5.x/5.0.3/Office/Src/Modules/BusinessRules/Contracts/ViewModels/BusinessRules/Conditions/Mappers/PaymentConditionViewModelMapper.cs,1,,/R10/Main/Trunk/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Selling/Promotions/Extension/Condition/ConditionExtension.hbm.xml,1
,,/R10/Main/Release/4.x/4.2/Servers/Store/App/Src/BL.BusinessServices/Tests/Retalix.StoreServer.Tests/Server/DataPattern/DataPatternMetadataValidatorShould.cs,1,,/R10/Main/Trunk/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Selling/Promotions/Setup/Fluent/ConditionV2BuildersSet.cs,1
,,/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RestrictionRule/SellRestrictionActivity/ConditionalRestrictionActivity/Factory/ConditionalRestrictionActivityFactory.cs,1,,/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RetailTransaction/RetailTransactionLog/ARTSV6_0_0/Converter/DecimalPrecisionExtention.cs,1
,,/R10/Main/Trunk/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Selling/Promotions/Extension/Condition/ConditionExtension.hbm.xml,1,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/Returns/PolicyMaintenance/Save/ReturnPolicySaveRequestAdaptor.cs,1
,,/R10/Main/Trunk/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Selling/Promotions/Setup/Fluent/ConditionV2BuildersSet.cs,1,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Selling/TDM/MovableDocumentDtoConverterProviderShould.cs,1
,,/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RetailTransaction/RetailTransactionLog/ARTSV6_0_0/Converter/DecimalPrecisionExtention.cs,1,,/R10/Main/Trunk/Servers/Store/App/Src/Model/Public/Selling/Behavior/OnlineItem/OnlineServices/Maintenance/OLSProfile.cs,1
,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/Returns/PolicyMaintenance/Save/ReturnPolicySaveRequestAdaptor.cs,1,,/R10/Main/Release/5.x/5.0.1/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Selling/Promotions/BoGoPromotionShould.cs,1
,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Selling/TDM/MovableDocumentDtoConverterProviderShould.cs,1,,/R10/Main/Trunk/Office/Src/Modules/Promotion/Web/ViewModels/Promotion/Canvas/Criteria/Entity/DataMapping/ConditionPromotionEntityMapper.cs,1
,,/R10/Main/Release/5.x/5.0.1/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Selling/Promotions/BoGoPromotionShould.cs,1,,/R10/Main/Trunk/Servers/Store/App/Src/Model/Private/Selling/Legacy/RetailTransaction/TransactionLog/SavingAccount/ISavingAccountTransactionLog.cs,1
,,/R10/Main/Trunk/Office/Src/Modules/Promotion/Web/ViewModels/Promotion/Canvas/Criteria/Entity/DataMapping/ConditionPromotionEntityMapper.cs,1,,/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RetailTransaction/RetailTransactionLog/ObjectModel/Converters/SaleLineItemContractReader.cs,1
,,/R10/Main/Trunk/Servers/Store/App/Src/Model/Private/Selling/Legacy/RetailTransaction/TransactionLog/SavingAccount/ISavingAccountTransactionLog.cs,1,,/R10/Main/Trunk/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Selling/Promotions/Setup/Fluent/RewardV2AmountOffBuilder.cs,1
,,/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RetailTransaction/RetailTransactionLog/ObjectModel/Converters/SaleLineItemContractReader.cs,1,,/R10/Main/Release/4.x/4.2/Servers/Store/App/Src/BL.BusinessServices/Tests/Retalix.StoreServer.Tests/Server/DataPattern/DataPatternUpdateServiceShould.cs,1
,,/R10/Main/Trunk/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Selling/Promotions/Setup/Fluent/RewardV2AmountOffBuilder.cs,1,,/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RestrictionRule/SellRestrictionActivity/BrmSellRestrictionActivity/RetailTransactionLogCreateVisitor/BrmSellRestrictionActivityAdaptor.cs,1
,,/R10/Main/Release/4.x/4.2/Servers/Store/App/Src/BL.BusinessServices/Tests/Retalix.StoreServer.Tests/Server/DataPattern/DataPatternUpdateServiceShould.cs,1,,/R10/Main/Release/5.x/5.0.1/Servers/Store/App/Src/Model/Public/Infrastructure/Security/Identity/ILoginRecordDao.cs,1
,,/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RestrictionRule/SellRestrictionActivity/BrmSellRestrictionActivity/RetailTransactionLogCreateVisitor/BrmSellRestrictionActivityAdaptor.cs,1,,/R10/Main/Release/4.x/4.2/Servers/Store/App/Src/BL.BusinessServices/Tests/Maintenance.Test/Reporting/Maintenance/ReceiptSlipTypeMaintenanceServiceShould.cs,1
,,/R10/Main/Release/5.x/5.0.1/Servers/Store/App/Src/Model/Public/Infrastructure/Security/Identity/ILoginRecordDao.cs,1,,/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RestrictionRule/SellRestrictionActivity/SellRestricitonActivity/Activity/IConditionRestrictionActivityContent.cs,1
,,/R10/Main/Release/4.x/4.2/Servers/Store/App/Src/BL.BusinessServices/Tests/Maintenance.Test/Reporting/Maintenance/ReceiptSlipTypeMaintenanceServiceShould.cs,1,,/R10/Main/Release/5.x/5.0.1/Servers/Store/DB/Scripts/Core/SqlServer/schema/Catalog/Product/CAT_StoreRangeProduct.sql,1
,,/R10/Main/Release/5.x/5.0.1/Servers/Store/DB/Scripts/Core/SqlServer/schema/Catalog/Product/CAT_StoreRangeProduct.sql,1,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/Modules/Tax/Services/Maintenance/DMS/TaxParametersMovableDao.cs,1
,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/Modules/Tax/Services/Maintenance/DMS/TaxParametersMovableDao.cs,1,,/R10/Main/Trunk/Office/Src/Modules/Promotion/Web/ViewModels/Promotion/Canvas/Rewards/MonetaryRewards/AmountOff/PromotionActionAmountOff.cs,1
,,/R10/Main/Trunk/Office/Src/Modules/Promotion/Web/ViewModels/Promotion/Canvas/Rewards/MonetaryRewards/AmountOff/PromotionActionAmountOff.cs,1,,/R10/Main/Release/4.x/4.2/Servers/Store/App/Src/BL.BusinessComponents/Tests/CashOffice.Test/BusinessRules/Tender/ProhibitOverTender,1
,,/R10/Main/Release/4.x/4.2/Servers/Store/App/Src/BL.BusinessComponents/Tests/CashOffice.Test/BusinessRules/Tender/ProhibitOverTender,1,,/R10/Main/Trunk/Servers/Store/App/Src/Model/Private/Selling/Legacy/RetailTransaction/EventSystem/EventArgs/ITransactionSuspendedArgs.cs,1
,,/R10/Main/Trunk/Servers/Store/App/Src/Model/Private/Selling/Legacy/RetailTransaction/EventSystem/EventArgs/ITransactionSuspendedArgs.cs,1,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Selling/SCO/ScoInterventionRepositoryShould.cs,1
,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Selling/SCO/ScoInterventionRepositoryShould.cs,1,,/R10/Main/Trunk/Office/Src/Modules/Promotion/Web/ViewModels/Promotion/Canvas/Criteria/Distribution/DataMapping/ConditionPromotionDistributionMapper.cs,1
,,/R10/Main/Trunk/Office/Src/Modules/Promotion/Web/ViewModels/Promotion/Canvas/Criteria/Distribution/DataMapping/ConditionPromotionDistributionMapper.cs,1,,/R10/Main/Trunk/Servers/Store/App/Src/Model/Public/Selling/Behavior/OnlineItem/OnlineServices/Maintenance/IOLSProfileDao.cs,1
,,/R10/Main/Trunk/Servers/Store/App/Src/Model/Private/Selling/Legacy/RetailTransaction/EventSystem/EventArgs/ITransactionClosedArgs.cs,1,,/R10/Main/Trunk/Servers/Store/App/Src/Model/Private/Selling/Legacy/RetailTransaction/EventSystem/EventArgs/ITransactionClosedArgs.cs,1
,,/R10/Main/Release/4.x/4.2/Servers/Store/DB/Scripts/Core/SqlServer/upgrade/10.4.2.8_10.4.2.9/Schema/UpdateUserPrinciplesUsesrName.sql,1,,/R10/Main/Release/4.x/4.2/Servers/Store/DB/Scripts/Core/SqlServer/upgrade/10.4.2.8_10.4.2.9/Schema/UpdateUserPrinciplesUsesrName.sql,1
,,/R10/Main/Trunk/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Selling/Promotions/Extension/Condition/ExclsiveTenderCondition.cs,1,,/R10/Main/Trunk/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Selling/Promotions/Extension/Condition/ExclsiveTenderCondition.cs,1
,,/R10/Main/Trunk/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Selling/Promotions/Setup/Fluent/RewardV2FreeItemBuilder.cs,1,,/R10/Main/Trunk/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Selling/Promotions/Setup/Fluent/RewardV2FreeItemBuilder.cs,1
,,/R10/Main/Trunk/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Selling/Promotions/Setup/Fluent/RewardV2BuilderBase.cs,1,,/R10/Main/Trunk/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Selling/Promotions/Setup/Fluent/RewardV2BuilderBase.cs,1
,,/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RestrictionRule/SellRestrictionActivity/BrmSellRestrictionActivity/RetailTransactionLogCreateVisitor/BrmSellRestrictionRetailTransactionLogCreationVisitor.cs,1,,/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RestrictionRule/SellRestrictionActivity/BrmSellRestrictionActivity/RetailTransactionLogCreateVisitor/BrmSellRestrictionRetailTransactionLogCreationVisitor.cs,1
,,/R10/Main/Release/4.x/4.2/Servers/Store/App/Src/BL.BusinessServices/Tests/Retalix.StoreServer.Tests/Server/DataPattern/DataPatternAddServiceShould.cs,1,,/R10/Main/Release/4.x/4.2/Servers/Store/App/Src/BL.BusinessServices/Tests/Retalix.StoreServer.Tests/Server/DataPattern/DataPatternAddServiceShould.cs,1
,,/R10/Main/Release/5.x/5.0.1/Servers/Store/App/Src/Model/Private/Infrastructure/Legacy/Configuration/IConfigurationDao.cs,1,,/R10/Main/Release/5.x/5.0.1/Servers/Store/App/Src/Model/Private/Infrastructure/Legacy/Configuration/IConfigurationDao.cs,1
,,/R10/Main/Trunk/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Selling/Promotions/Setup/Fluent/UnitsConditionV2Builder.cs,1,,/R10/Main/Trunk/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Selling/Promotions/Setup/Fluent/UnitsConditionV2Builder.cs,1
,,/R10/Main/Release/5.x/5.0.1/Servers/Store/App/Src/BL.BusinessServices/Tests/Maintenance.Test/Consumable/Lookup/ConsumableLookupServiceShould.cs,1,,/R10/Main/Release/5.x/5.0.1/Servers/Store/App/Src/BL.BusinessServices/Tests/Maintenance.Test/Consumable/Lookup/ConsumableLookupServiceShould.cs,1
,,/R10/Main/Release/4.x/4.2/Servers/Store/App/Src/Model/Private/Infrastructure/DataPattern/DataPatternMetadata/MetadataField.cs,1,,/R10/Main/Release/4.x/4.2/Servers/Store/App/Src/Model/Private/Infrastructure/DataPattern/DataPatternMetadata/MetadataField.cs,1
,,/R10/Main/Trunk/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Selling/Promotions/Setup/Fluent/StoreConditionV2Builder.cs,1,,/R10/Main/Trunk/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Selling/Promotions/Setup/Fluent/StoreConditionV2Builder.cs,1
,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Selling/Transaction/CustomerOrderExtensionShould.cs,1,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Selling/Transaction/CustomerOrderExtensionShould.cs,1
,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Organization/Servers/DMS/Server/ServerMovableFormatter.cs,1,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Organization/Servers/DMS/Server/ServerMovableFormatter.cs,1
,,/R10/Main/Release/4.x/4.2/Servers/Store/DB/Scripts/Core/SqlServer/upgrade/10.4.2.10_10.4.2.11/Data/DMS_MovableRoutingMethods.sql,1,,/R10/Main/Release/4.x/4.2/Servers/Store/DB/Scripts/Core/SqlServer/upgrade/10.4.2.10_10.4.2.11/Data/DMS_MovableRoutingMethods.sql,1
,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/Tests/FrontEnd.Test/Promotion/BackwardCompatibility/PromotionHelper.cs,1,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/Tests/FrontEnd.Test/Promotion/BackwardCompatibility/PromotionHelper.cs,1
,,/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RetailTransaction/RetailTransactionLog/ObjectModel/Converters/PriceModifierLog.cs,1,,/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RetailTransaction/RetailTransactionLog/ObjectModel/Converters/PriceModifierLog.cs,1
,,/R10/Main/Release/4.x/4.2/Servers/Store/App/Src/BL.BusinessServices/Tests/FrontEnd.Test/Deposit/Requests/DepositLineAddRequest.xml,1,,/R10/Main/Release/4.x/4.2/Servers/Store/App/Src/BL.BusinessServices/Tests/FrontEnd.Test/Deposit/Requests/DepositLineAddRequest.xml,1
,,/R10/Main/Trunk/Clients/MobileShopper/Android/MobilePaymentGeneric/src/com/retalix/mobilepaymentgeneric/ui/fragments/selfscan/ShoppingCartFragment.java,1,,/R10/Main/Trunk/Clients/MobileShopper/Android/MobilePaymentGeneric/src/com/retalix/mobilepaymentgeneric/ui/fragments/selfscan/ShoppingCartFragment.java,1
,,/R10/Main/Release/4.x/4.2/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RestrictionRule/TransactionLog/RestrictionOperatorBypassApprovalBuilder.cs,1,,/R10/Main/Release/4.x/4.2/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RestrictionRule/TransactionLog/RestrictionOperatorBypassApprovalBuilder.cs,1
,,/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RestrictionRule/SellRestrictionActivity/SellRestricitonActivity/Activity/SellRestrictionAdditionalData.cs,1,,/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RestrictionRule/SellRestrictionActivity/SellRestricitonActivity/Activity/SellRestrictionAdditionalData.cs,1
,,/R10/Main/Trunk/Servers/Store/App/Src/Model/Private/Selling/Legacy/RetailTransaction/TransactionLog/SavingAccount/SavingAccountTransactionLogSearchCriteria.cs,1,,/R10/Main/Trunk/Servers/Store/App/Src/Model/Private/Selling/Legacy/RetailTransaction/TransactionLog/SavingAccount/SavingAccountTransactionLogSearchCriteria.cs,1
,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/Maintenance/Product/Maintenance/Parts/ManufacturerPartOfProductMaintenanceService.cs,1,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/Maintenance/Product/Maintenance/Parts/ManufacturerPartOfProductMaintenanceService.cs,1
,,/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RestrictionRule/SellRestrictionActivity/SellRestricitonActivity/Activity/IConditionRestricitionActivityContentData.cs,1,,/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RestrictionRule/SellRestrictionActivity/SellRestricitonActivity/Activity/IConditionRestricitionActivityContentData.cs,1
,,/R10/Main/Release/5.x/5.0.1/Servers/Store/App/Src/Model/Private/Infrastructure/DataMovement/PhysicalToLogical/IPhysicalToLogicalRepository.cs,1,,/R10/Main/Release/5.x/5.0.1/Servers/Store/App/Src/Model/Private/Infrastructure/DataMovement/PhysicalToLogical/IPhysicalToLogicalRepository.cs,1
,,/R10/Main/Release/5.x/5.0.1/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Data/Promotion/PromotionFactory.cs,1,,/R10/Main/Release/5.x/5.0.1/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Data/Promotion/PromotionFactory.cs,1
,,/R10/Main/Release/5.x/5.0.1/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Selling/Promotions/DataBarCouponShould.cs,1,,/R10/Main/Release/5.x/5.0.1/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Selling/Promotions/DataBarCouponShould.cs,1
,,/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RestrictionRule/SellRestrictionActivity/BrmSellRestrictionActivity/Activity/BrmSellRestricitionActivityContentData.cs,1,,/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RestrictionRule/SellRestrictionActivity/BrmSellRestrictionActivity/Activity/BrmSellRestricitionActivityContentData.cs,1
,,/R10/Main/Release/4.x/4.2/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RetailTransaction/ServiceExecution/RetailTransactionActiveRequestCacheDao.cs,1,,/R10/Main/Release/4.x/4.2/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RetailTransaction/ServiceExecution/RetailTransactionActiveRequestCacheDao.cs,1
,,/R10/Main/Release/5.x/5.0.1/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Selling/TDM/LogDocumentFormatterShould.cs,1,,/R10/Main/Release/5.x/5.0.1/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Selling/TDM/LogDocumentFormatterShould.cs,1
,,/R10/Main/Release/5.x/5.0.0/Servers/Store/App/Src/BL.BusinessServices/Maintenance/Product/Lookup/DataExtractor/NewPricesPromotionDataExtractor.cs,1,,/R10/Main/Release/5.x/5.0.0/Servers/Store/App/Src/BL.BusinessServices/Maintenance/Product/Lookup/DataExtractor/NewPricesPromotionDataExtractor.cs,1
,,/R10/Main/Dev/LKill/Servers/Store/App/Src/BL.BusinessComponents/Tests/Selling.Test/Legacy/Tender/RestrictionRule/RestrictionRuleMixedBasketAspectShould.cs,1,,/R10/Main/Dev/LKill/Servers/Store/App/Src/BL.BusinessComponents/Tests/Selling.Test/Legacy/Tender/RestrictionRule/RestrictionRuleMixedBasketAspectShould.cs,1
,,/R10/Main/Release/5.x/5.0.0/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.DAL.UnitTest/Item/ProductDal/ProductDaoForHierarchySearchShould.cs,1,,/R10/Main/Release/5.x/5.0.0/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.DAL.UnitTest/Item/ProductDal/ProductDaoForHierarchySearchShould.cs,1
,,/R10/Main/Trunk/Office/Src/Modules/Promotion/Web/ViewModels/Promotion/Canvas/Criteria/Coupon/DataMapping/ConditionPromotionCouponMapper.cs,1,,/R10/Main/Trunk/Office/Src/Modules/Promotion/Web/ViewModels/Promotion/Canvas/Criteria/Coupon/DataMapping/ConditionPromotionCouponMapper.cs,1
,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/BusinessServices/Return/Helper,1,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/BusinessServices/Return/Helper,1
,,/R10/Main/Release/4.x/4.2/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RetailTransaction/ServiceExecution/CustomerOrderActiveRequestCacheDao.cs,1,,/R10/Main/Release/4.x/4.2/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RetailTransaction/ServiceExecution/CustomerOrderActiveRequestCacheDao.cs,1
,,/R10/Main/Trunk/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Selling/Promotions/Setup/Fluent/RewardV2BuildersSet.cs,1,,/R10/Main/Trunk/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Selling/Promotions/Setup/Fluent/RewardV2BuildersSet.cs,1
,,/R10/Main/Release/4.x/4.2/Servers/Store/App/Src/Model/Private/Infrastructure/DataPattern/DatapatternMetadata/IDataPatternMetadataRepositoryManager.cs,1,,/R10/Main/Release/4.x/4.2/Servers/Store/App/Src/Model/Private/Infrastructure/DataPattern/DatapatternMetadata/IDataPatternMetadataRepositoryManager.cs,1
,,/R10/Main/Release/5.x/5.0.1/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Data/Promotion/PromotionBuilderExtension.cs,1,,/R10/Main/Release/5.x/5.0.1/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Data/Promotion/PromotionBuilderExtension.cs,1
